ts,rot,invx,invy,panx,pany,ks_h,ks_v,pin_x,pin_y,lead,opix,opix_exp,eol,starved,result,tl_x,tl_y,tr_x,tr_y,br_x,br_y,bl_x,bl_y,scale_pct
1782679823,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,150,-150,-150,150,-150,-150,-150,-150,100
1782679824,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,150,-150,-150,150,-150,-150,-150,-150,100
1782679825,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,150,-150,-150,150,-150,-150,-150,-150,100
1782679826,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,150,-150,-150,150,-150,-150,-150,-150,100
1782679827,0,4096,4096,0,0,0,0,0,0,24576,467423,2073600,243,47273,short,150,-150,-150,150,-150,-150,-150,-150,100
1782679836,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,459,FULL,-150,150,-150,150,-150,-150,-150,-150,100
1782679837,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-150,150,-150,150,-150,-150,-150,-150,100
1782679838,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-150,150,-150,150,-150,-150,-150,-150,100
1782679839,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-150,150,-150,150,-150,-150,-150,-150,100
1782679840,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-150,150,-150,150,-150,-150,-150,-150,100
1782679842,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-150,150,-150,150,-150,-150,-150,-150,100
1782679850,0,4096,4096,0,0,0,0,0,0,4096,441233,2073600,229,13957,short,150,150,-150,150,-150,-150,-150,-150,100
1782679851,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11479,FULL,150,150,-150,150,-150,-150,-150,-150,100
1782679852,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11472,FULL,150,150,-150,150,-150,-150,-150,-150,100
1782679853,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11468,FULL,150,150,-150,150,-150,-150,-150,-150,100
1782679854,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11492,FULL,150,150,-150,150,-150,-150,-150,-150,100
1782679856,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11530,FULL,150,150,-150,150,-150,-150,-150,-150,100
1782679865,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-150,-150,150,150,-150,-150,-150,-150,100
1782679866,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-150,-150,150,150,-150,-150,-150,-150,100
1782679867,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-150,-150,150,150,-150,-150,-150,-150,100
1782679868,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-150,-150,150,150,-150,-150,-150,-150,100
1782679869,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-150,-150,150,150,-150,-150,-150,-150,100
1782679870,0,4096,4096,0,0,0,0,0,0,24576,563485,2073600,293,17890,short,-150,-150,150,150,-150,-150,-150,-150,100
1782679879,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,150,-150,150,150,-150,-150,-150,-150,100
1782679880,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,150,-150,150,150,-150,-150,-150,-150,100
1782679881,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,150,-150,150,150,-150,-150,-150,-150,100
1782679882,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,150,-150,150,150,-150,-150,-150,-150,100
1782679883,0,4096,4096,0,0,0,0,0,0,16384,579772,2073600,301,4142,short,150,-150,150,150,-150,-150,-150,-150,100
1782679884,0,4096,4096,0,0,0,0,0,0,24576,579795,2073600,301,58986,short,150,-150,150,150,-150,-150,-150,-150,100
1782679893,0,4096,4096,0,0,0,0,0,0,4096,623947,2073600,324,13877,short,-150,150,150,150,-150,-150,-150,-150,100
1782679894,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-150,150,150,150,-150,-150,-150,-150,100
1782679895,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-150,150,150,150,-150,-150,-150,-150,100
1782679896,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-150,150,150,150,-150,-150,-150,-150,100
1782679897,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-150,150,150,150,-150,-150,-150,-150,100
1782679898,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-150,150,150,150,-150,-150,-150,-150,100
1782679907,0,4096,4096,0,0,0,0,0,0,4096,670492,2073600,349,34428,short,150,150,150,150,-150,-150,-150,-150,100
1782679908,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11463,FULL,150,150,150,150,-150,-150,-150,-150,100
1782679909,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11468,FULL,150,150,150,150,-150,-150,-150,-150,100
1782679910,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11467,FULL,150,150,150,150,-150,-150,-150,-150,100
1782679911,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11483,FULL,150,150,150,150,-150,-150,-150,-150,100
1782679913,0,4096,4096,0,0,0,0,0,0,24576,670421,2073600,349,33258,short,150,150,150,150,-150,-150,-150,-150,100
1782679922,0,4096,4096,0,0,0,0,0,0,4096,772205,2073600,402,50957,short,-150,-150,-150,-150,150,-150,-150,-150,100
1782679922,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-150,-150,-150,-150,150,-150,-150,-150,100
1782679923,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-150,-150,-150,-150,150,-150,-150,-150,100
1782679924,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-150,-150,-150,-150,150,-150,-150,-150,100
1782679926,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-150,-150,-150,-150,150,-150,-150,-150,100
1782679927,0,4096,4096,0,0,0,0,0,0,24576,772327,2073600,402,54137,short,-150,-150,-150,-150,150,-150,-150,-150,100
1782679936,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,150,-150,-150,-150,150,-150,-150,-150,100
1782679937,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,150,-150,-150,-150,150,-150,-150,-150,100
1782679938,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,150,-150,-150,-150,150,-150,-150,-150,100
1782679939,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,150,-150,-150,-150,150,-150,-150,-150,100
1782679940,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,150,-150,-150,-150,150,-150,-150,-150,100
1782679941,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,150,-150,-150,-150,150,-150,-150,-150,100
1782679950,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-150,150,-150,-150,150,-150,-150,-150,100
1782679951,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-150,150,-150,-150,150,-150,-150,-150,100
1782679952,0,4096,4096,0,0,0,0,0,0,8192,498548,2073600,259,30050,short,-150,150,-150,-150,150,-150,-150,-150,100
1782679953,0,4096,4096,0,0,0,0,0,0,12288,498548,2073600,259,29235,short,-150,150,-150,-150,150,-150,-150,-150,100
1782679954,0,4096,4096,0,0,0,0,0,0,16384,498602,2073600,259,28920,short,-150,150,-150,-150,150,-150,-150,-150,100
1782679955,0,4096,4096,0,0,0,0,0,0,24576,498538,2073600,259,29598,short,-150,150,-150,-150,150,-150,-150,-150,100
1782679964,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11282,FULL,150,150,-150,-150,150,-150,-150,-150,100
1782679965,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11273,FULL,150,150,-150,-150,150,-150,-150,-150,100
1782679966,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11283,FULL,150,150,-150,-150,150,-150,-150,-150,100
1782679967,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11281,FULL,150,150,-150,-150,150,-150,-150,-150,100
1782679968,0,4096,4096,0,0,0,0,0,0,16384,546431,2073600,284,42809,short,150,150,-150,-150,150,-150,-150,-150,100
1782679970,0,4096,4096,0,0,0,0,0,0,24576,546495,2073600,284,36410,short,150,150,-150,-150,150,-150,-150,-150,100
1782679978,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-150,-150,150,-150,150,-150,-150,-150,100
1782679979,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-150,-150,150,-150,150,-150,-150,-150,100
1782679980,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-150,-150,150,-150,150,-150,-150,-150,100
1782679981,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-150,-150,150,-150,150,-150,-150,-150,100
1782679982,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-150,-150,150,-150,150,-150,-150,-150,100
1782679984,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-150,-150,150,-150,150,-150,-150,-150,100
1782679993,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,150,-150,150,-150,150,-150,-150,-150,100
1782679993,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,150,-150,150,-150,150,-150,-150,-150,100
1782679994,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,150,-150,150,-150,150,-150,-150,-150,100
1782679995,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,150,-150,150,-150,150,-150,-150,-150,100
1782679997,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,150,-150,150,-150,150,-150,-150,-150,100
1782679998,0,4096,4096,0,0,0,0,0,0,24576,1190723,2073600,620,14686,short,150,-150,150,-150,150,-150,-150,-150,100
1782680007,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-150,150,150,-150,150,-150,-150,-150,100
1782680008,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-150,150,150,-150,150,-150,-150,-150,100
1782680009,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-150,150,150,-150,150,-150,-150,-150,100
1782680010,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-150,150,150,-150,150,-150,-150,-150,100
1782680011,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-150,150,150,-150,150,-150,-150,-150,100
1782680012,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-150,150,150,-150,150,-150,-150,-150,100
1782680021,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11275,FULL,150,150,150,-150,150,-150,-150,-150,100
1782680022,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11284,FULL,150,150,150,-150,150,-150,-150,-150,100
1782680023,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11275,FULL,150,150,150,-150,150,-150,-150,-150,100
1782680024,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11302,FULL,150,150,150,-150,150,-150,-150,-150,100
1782680025,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11279,FULL,150,150,150,-150,150,-150,-150,-150,100
1782680026,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11278,FULL,150,150,150,-150,150,-150,-150,-150,100
1782680035,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-150,-150,-150,150,150,-150,-150,-150,100
1782680036,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-150,-150,-150,150,150,-150,-150,-150,100
1782680037,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-150,-150,-150,150,150,-150,-150,-150,100
1782680038,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-150,-150,-150,150,150,-150,-150,-150,100
1782680039,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-150,-150,-150,150,150,-150,-150,-150,100
1782680041,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-150,-150,-150,150,150,-150,-150,-150,100
1782680049,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,150,-150,-150,150,150,-150,-150,-150,100
1782680050,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,150,-150,-150,150,150,-150,-150,-150,100
1782680051,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,150,-150,-150,150,150,-150,-150,-150,100
1782680052,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,150,-150,-150,150,150,-150,-150,-150,100
1782680054,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,150,-150,-150,150,150,-150,-150,-150,100
1782680055,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,150,-150,-150,150,150,-150,-150,-150,100
1782680064,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-150,150,-150,150,150,-150,-150,-150,100
1782680065,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-150,150,-150,150,150,-150,-150,-150,100
1782680065,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-150,150,-150,150,150,-150,-150,-150,100
1782680067,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-150,150,-150,150,150,-150,-150,-150,100
1782680068,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-150,150,-150,150,150,-150,-150,-150,100
1782680069,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-150,150,-150,150,150,-150,-150,-150,100
1782680078,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11283,FULL,150,150,-150,150,150,-150,-150,-150,100
1782680079,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11282,FULL,150,150,-150,150,150,-150,-150,-150,100
1782680080,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11286,FULL,150,150,-150,150,150,-150,-150,-150,100
1782680081,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11279,FULL,150,150,-150,150,150,-150,-150,-150,100
1782680082,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11272,FULL,150,150,-150,150,150,-150,-150,-150,100
1782680083,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11278,FULL,150,150,-150,150,150,-150,-150,-150,100
1782680092,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-150,-150,150,150,150,-150,-150,-150,100
1782680093,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-150,-150,150,150,150,-150,-150,-150,100
1782680094,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-150,-150,150,150,150,-150,-150,-150,100
1782680095,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-150,-150,150,150,150,-150,-150,-150,100
1782680096,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-150,-150,150,150,150,-150,-150,-150,100
1782680098,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-150,-150,150,150,150,-150,-150,-150,100
1782680106,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,150,-150,150,150,150,-150,-150,-150,100
1782680107,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,150,-150,150,150,150,-150,-150,-150,100
1782680108,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,150,-150,150,150,150,-150,-150,-150,100
1782680109,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,150,-150,150,150,150,-150,-150,-150,100
1782680110,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,150,-150,150,150,150,-150,-150,-150,100
1782680112,0,4096,4096,0,0,0,0,0,0,24576,550127,2073600,301,59752,short,150,-150,150,150,150,-150,-150,-150,100
1782680121,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-150,150,150,150,150,-150,-150,-150,100
1782680121,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-150,150,150,150,150,-150,-150,-150,100
1782680122,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-150,150,150,150,150,-150,-150,-150,100
1782680123,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-150,150,150,150,150,-150,-150,-150,100
1782680125,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-150,150,150,150,150,-150,-150,-150,100
1782680126,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-150,150,150,150,150,-150,-150,-150,100
1782680135,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11471,FULL,150,150,150,150,150,-150,-150,-150,100
1782680136,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11469,FULL,150,150,150,150,150,-150,-150,-150,100
1782680137,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11484,FULL,150,150,150,150,150,-150,-150,-150,100
1782680138,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11468,FULL,150,150,150,150,150,-150,-150,-150,100
1782680139,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11467,FULL,150,150,150,150,150,-150,-150,-150,100
1782680140,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11471,FULL,150,150,150,150,150,-150,-150,-150,100
1782680149,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-150,-150,-150,-150,-150,150,-150,-150,100
1782680150,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-150,-150,-150,-150,-150,150,-150,-150,100
1782680151,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-150,-150,-150,-150,-150,150,-150,-150,100
1782680152,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-150,-150,-150,-150,-150,150,-150,-150,100
1782680153,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-150,-150,-150,-150,-150,150,-150,-150,100
1782680154,0,4096,4096,0,0,0,0,0,0,24576,716091,2073600,373,46185,short,-150,-150,-150,-150,-150,150,-150,-150,100
1782680163,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,150,-150,-150,-150,-150,150,-150,-150,100
1782680164,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,150,-150,-150,-150,-150,150,-150,-150,100
