ts,rot,invx,invy,panx,pany,ks_h,ks_v,pin_x,pin_y,lead,opix,opix_exp,eol,starved,result,tl_x,tl_y,tr_x,tr_y,br_x,br_y,bl_x,bl_y,scale_pct
1782683587,0,4096,4096,0,0,0,0,0,0,8192,921600,921600,720,10194,FULL,200,200,-200,200,-200,-200,-200,-200,100
1782683588,0,4096,4096,0,0,0,0,0,0,12288,921600,921600,720,10199,FULL,200,200,-200,200,-200,-200,-200,-200,100
1782683589,0,4096,4096,0,0,0,0,0,0,16384,234472,921600,182,18670,short,200,200,-200,200,-200,-200,-200,-200,100
1782683590,0,4096,4096,0,0,0,0,0,0,24576,234458,921600,182,17432,short,200,200,-200,200,-200,-200,-200,-200,100
1782683599,0,4096,4096,0,0,0,0,0,0,4096,921600,921600,720,10049,FULL,-200,-200,200,200,-200,-200,-200,-200,100
1782683600,0,4096,4096,0,0,0,0,0,0,6144,921600,921600,720,10049,FULL,-200,-200,200,200,-200,-200,-200,-200,100
1782683601,0,4096,4096,0,0,0,0,0,0,8192,921600,921600,720,10049,FULL,-200,-200,200,200,-200,-200,-200,-200,100
1782683602,0,4096,4096,0,0,0,0,0,0,12288,247655,921600,194,11703,short,-200,-200,200,200,-200,-200,-200,-200,100
1782683603,0,4096,4096,0,0,0,0,0,0,16384,248014,921600,194,10787,short,-200,-200,200,200,-200,-200,-200,-200,100
1782683604,0,4096,4096,0,0,0,0,0,0,24576,247696,921600,193,11979,short,-200,-200,200,200,-200,-200,-200,-200,100
1782683613,0,4096,4096,0,0,0,0,0,0,4096,921600,921600,720,10049,FULL,200,-200,200,200,-200,-200,-200,-200,100
1782683614,0,4096,4096,0,0,0,0,0,0,6144,921600,921600,720,10049,FULL,200,-200,200,200,-200,-200,-200,-200,100
1782683615,0,4096,4096,0,0,0,0,0,0,8192,270335,921600,212,48300,short,200,-200,200,200,-200,-200,-200,-200,100
1782683616,0,4096,4096,0,0,0,0,0,0,12288,270351,921600,212,50391,short,200,-200,200,200,-200,-200,-200,-200,100
1782683617,0,4096,4096,0,0,0,0,0,0,16384,598211,921600,468,26209,short,200,-200,200,200,-200,-200,-200,-200,100
1782683619,0,4096,4096,0,0,0,0,0,0,24576,270988,921600,211,46553,short,200,-200,200,200,-200,-200,-200,-200,100
1782683627,0,4096,4096,0,0,0,0,0,0,4096,921600,921600,720,10049,FULL,-200,200,200,200,-200,-200,-200,-200,100
1782683628,0,4096,4096,0,0,0,0,0,0,6144,921600,921600,720,10049,FULL,-200,200,200,200,-200,-200,-200,-200,100
1782683629,0,4096,4096,0,0,0,0,0,0,8192,921600,921600,720,10049,FULL,-200,200,200,200,-200,-200,-200,-200,100
1782683630,0,4096,4096,0,0,0,0,0,0,12288,921600,921600,720,10049,FULL,-200,200,200,200,-200,-200,-200,-200,100
1782683631,0,4096,4096,0,0,0,0,0,0,16384,201634,921600,184,16277,short,-200,200,200,200,-200,-200,-200,-200,100
1782683633,0,4096,4096,0,0,0,0,0,0,24576,234645,921600,182,17041,short,-200,200,200,200,-200,-200,-200,-200,100
1782683642,0,4096,4096,0,0,0,0,0,0,4096,921600,921600,720,10390,FULL,200,200,200,200,-200,-200,-200,-200,100
1782683643,0,4096,4096,0,0,0,0,0,0,6144,921600,921600,720,10400,FULL,200,200,200,200,-200,-200,-200,-200,100
1782683644,0,4096,4096,0,0,0,0,0,0,8192,921600,921600,720,10405,FULL,200,200,200,200,-200,-200,-200,-200,100
1782683645,0,4096,4096,0,0,0,0,0,0,12288,235313,921600,192,9312,short,200,200,200,200,-200,-200,-200,-200,100
1782683646,0,4096,4096,0,0,0,0,0,0,16384,246720,921600,192,5743,short,200,200,200,200,-200,-200,-200,-200,100
