ts,rot,invx,invy,panx,pany,ks_h,ks_v,pin_x,pin_y,lead,opix,opix_exp,eol,starved,result,tl_x,tl_y,tr_x,tr_y,br_x,br_y,bl_x,bl_y,scale_pct
1782688244,345,4096,4096,0,0,0,0,0,0,8192,337291,2073600,176,6158,short,0,0,0,0,0,0,0,0,100
1782688245,345,4096,4096,0,0,0,0,0,0,12288,337253,2073600,176,2500,short,0,0,0,0,0,0,0,0,100
1782688247,345,4096,4096,0,0,0,0,0,0,16384,337126,2073600,175,3967,short,0,0,0,0,0,0,0,0,100
1782688248,345,4096,4096,0,0,0,0,0,0,24576,337142,2073600,175,4548,short,0,0,0,0,0,0,0,0,100
1782688256,75,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,0,0,0,0,0,0,0,0,100
1782688257,75,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,0,0,0,0,0,0,0,0,100
1782688258,75,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,0,0,0,0,0,0,0,0,100
1782688259,75,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,0,0,0,0,0,0,0,0,100
1782688260,75,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,0,0,0,0,0,0,0,0,100
1782688262,75,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,0,0,0,0,0,0,0,0,100
1782688270,90,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,0,0,0,0,0,0,0,0,100
1782688271,90,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,0,0,0,0,0,0,0,0,100
1782688272,90,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,0,0,0,0,0,0,0,0,100
1782688273,90,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,0,0,0,0,0,0,0,0,100
1782688274,90,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,0,0,0,0,0,0,0,0,100
1782688275,90,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,0,0,0,0,0,0,0,0,100
1782688284,105,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,0,0,0,0,0,0,0,0,100
1782688285,105,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,0,0,0,0,0,0,0,0,100
1782688286,105,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,0,0,0,0,0,0,0,0,100
1782688287,105,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,0,0,0,0,0,0,0,0,100
1782688288,105,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,0,0,0,0,0,0,0,0,100
1782688289,105,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,0,0,0,0,0,0,0,0,100
1782688298,165,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,0,0,0,0,0,0,0,0,100
1782688299,165,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,0,0,0,0,0,0,0,0,100
1782688300,165,4096,4096,0,0,0,0,0,0,8192,338566,2073600,176,3356,short,0,0,0,0,0,0,0,0,100
1782688301,165,4096,4096,0,0,0,0,0,0,12288,338368,2073600,176,4082,short,0,0,0,0,0,0,0,0,100
1782688302,165,4096,4096,0,0,0,0,0,0,16384,338500,2073600,177,5260,short,0,0,0,0,0,0,0,0,100
1782688303,165,4096,4096,0,0,0,0,0,0,24576,338517,2073600,176,3204,short,0,0,0,0,0,0,0,0,100
1782688312,180,4096,4096,0,0,0,0,0,0,4096,228625,2073600,119,27590,short,0,0,0,0,0,0,0,0,100
1782688312,180,4096,4096,0,0,0,0,0,0,6144,228721,2073600,120,28841,short,0,0,0,0,0,0,0,0,100
1782688313,180,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11474,FULL,0,0,0,0,0,0,0,0,100
1782688314,180,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11497,FULL,0,0,0,0,0,0,0,0,100
1782688316,180,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11471,FULL,0,0,0,0,0,0,0,0,100
1782688317,180,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11473,FULL,0,0,0,0,0,0,0,0,100
1782688325,195,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,0,0,0,0,0,0,0,0,100
1782688326,195,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,0,0,0,0,0,0,0,0,100
1782688327,195,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,0,0,0,0,0,0,0,0,100
1782688328,195,4096,4096,0,0,0,0,0,0,12288,332770,2073600,173,8191,short,0,0,0,0,0,0,0,0,100
1782688329,195,4096,4096,0,0,0,0,0,0,16384,332721,2073600,173,4503,short,0,0,0,0,0,0,0,0,100
1782688331,195,4096,4096,0,0,0,0,0,0,24576,332721,2073600,173,10834,short,0,0,0,0,0,0,0,0,100
1782688339,255,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,0,0,0,0,0,0,0,0,100
1782688340,255,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,0,0,0,0,0,0,0,0,100
1782688341,255,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,0,0,0,0,0,0,0,0,100
1782688342,255,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,0,0,0,0,0,0,0,0,100
1782688343,255,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,0,0,0,0,0,0,0,0,100
1782688344,255,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,0,0,0,0,0,0,0,0,100
1782688353,270,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,0,0,0,0,0,0,0,0,100
1782688354,270,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,0,0,0,0,0,0,0,0,100
1782688355,270,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,0,0,0,0,0,0,0,0,100
1782688356,270,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,0,0,0,0,0,0,0,0,100
1782688357,270,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,0,0,0,0,0,0,0,0,100
1782688358,270,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,0,0,0,0,0,0,0,0,100
1782688367,285,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,0,0,0,0,0,0,0,0,100
1782688368,285,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,0,0,0,0,0,0,0,0,100
1782688369,285,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,0,0,0,0,0,0,0,0,100
1782688370,285,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,0,0,0,0,0,0,0,0,100
1782688371,285,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,0,0,0,0,0,0,0,0,100
1782688372,285,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,0,0,0,0,0,0,0,0,100
1782688381,0,4096,4096,0,0,0,0,0,0,4096,224571,2073600,120,27593,short,-100,0,-100,0,0,0,0,0,100
1782688382,0,4096,4096,0,0,0,0,0,0,6144,230680,2073600,120,26626,short,-100,0,-100,0,0,0,0,0,100
1782688382,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,0,-100,0,0,0,0,0,100
1782688383,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,0,-100,0,0,0,0,0,100
1782688385,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-100,0,-100,0,0,0,0,0,100
1782688386,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-100,0,-100,0,0,0,0,0,100
1782688394,15,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,0,-100,0,0,0,0,0,100
1782688395,15,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,0,-100,0,0,0,0,0,100
1782688396,15,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,0,-100,0,0,0,0,0,100
1782688397,15,4096,4096,0,0,0,0,0,0,12288,319951,2073600,167,22556,short,-100,0,-100,0,0,0,0,0,100
1782688398,15,4096,4096,0,0,0,0,0,0,16384,319920,2073600,168,23499,short,-100,0,-100,0,0,0,0,0,100
1782688400,15,4096,4096,0,0,0,0,0,0,24576,319829,2073600,167,26891,short,-100,0,-100,0,0,0,0,0,100
1782688408,345,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,0,-100,0,0,0,0,0,100
1782688409,345,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,0,-100,0,0,0,0,0,100
1782688410,345,4096,4096,0,0,0,0,0,0,8192,328662,2073600,171,23167,short,-100,0,-100,0,0,0,0,0,100
1782688411,345,4096,4096,0,0,0,0,0,0,12288,328621,2073600,171,18753,short,-100,0,-100,0,0,0,0,0,100
1782688412,345,4096,4096,0,0,0,0,0,0,16384,328636,2073600,171,14956,short,-100,0,-100,0,0,0,0,0,100
1782688414,345,4096,4096,0,0,0,0,0,0,24576,328657,2073600,171,16613,short,-100,0,-100,0,0,0,0,0,100
1782688422,75,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,0,-100,0,0,0,0,0,100
1782688423,75,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,0,-100,0,0,0,0,0,100
