ts,rot,invx,invy,panx,pany,ks_h,ks_v,pin_x,pin_y,lead,opix,opix_exp,eol,starved,result,tl_x,tl_y,tr_x,tr_y,br_x,br_y,bl_x,bl_y,scale_pct
1782674638,0,3900,3900,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,100,-100,-100,-100,105
1782674639,0,3900,3900,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,100,-100,-100,-100,105
1782674640,0,3900,3900,0,0,0,0,0,0,16384,472323,2073600,246,47900,short,-100,100,-100,-100,100,-100,-100,-100,105
1782674641,0,3900,3900,0,0,0,0,0,0,24576,472223,2073600,246,46913,short,-100,100,-100,-100,100,-100,-100,-100,105
1782674650,0,3723,3723,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,100,-100,-100,-100,110
1782674651,0,3723,3723,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,100,-100,-100,-100,110
1782674652,0,3723,3723,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,100,-100,-100,-100,110
1782674653,0,3723,3723,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,100,-100,-100,-100,110
1782674654,0,3723,3723,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,100,-100,-100,-100,110
1782674655,0,3723,3723,0,0,0,0,0,0,24576,2073600,2073600,1080,0,FULL,-100,100,-100,-100,100,-100,-100,-100,110
1782674664,0,3413,3413,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,100,-100,-100,-100,120
1782674665,0,3413,3413,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,100,-100,-100,-100,120
1782674666,0,3413,3413,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,100,-100,-100,-100,120
1782674667,0,3413,3413,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,100,-100,-100,-100,120
1782674668,0,3413,3413,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,100,-100,-100,-100,120
1782674669,0,3413,3413,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,100,-100,-100,-100,120
1782674678,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,100,-100,-100,-100,100
1782674679,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,100,-100,-100,-100,100
1782674680,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,100,-100,-100,-100,100
1782674681,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,100,-100,-100,-100,100
1782674682,0,4096,4096,0,0,0,0,0,0,16384,455018,2073600,237,61231,short,-100,100,-100,-100,100,-100,-100,-100,100
1782674683,0,4096,4096,0,0,0,0,0,0,24576,454996,2073600,237,57676,short,-100,100,-100,-100,100,-100,-100,-100,100
1782674692,10,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,100,-100,-100,-100,100
1782674693,10,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,100,-100,-100,-100,100
1782674694,10,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,100,-100,-100,-100,100
1782674695,10,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,100,-100,-100,-100,100
1782674696,10,4096,4096,0,0,0,0,0,0,16384,464991,2073600,242,60928,short,-100,100,-100,-100,100,-100,-100,-100,100
1782674697,10,4096,4096,0,0,0,0,0,0,24576,465280,2073600,242,61183,short,-100,100,-100,-100,100,-100,-100,-100,100
1782674706,20,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,100,-100,-100,-100,100
1782674707,20,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,100,-100,-100,-100,100
1782674708,20,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,100,-100,-100,-100,100
1782674709,20,4096,4096,0,0,0,0,0,0,12288,348079,2073600,181,61714,short,-100,100,-100,-100,100,-100,-100,-100,100
